Data-Itajuba,Chuva-Itajuba,Nivel-Itajuba,Data-MairaDaFe,Chuva-MariaDaFe,Nivel-MariaDaFe,Data-WenceslauBraz,Chuva-WenceslauBraz,Nivel-WenceslauBraz,Data-DelfimMoreira,Chuva-DelfimMoreira,Vazao-DelfimMoreira,Data-DelfimMoreira2,Chuva-DelfimMoreira2,Vazao-DelfimMoreira2
19/02/2020 17:45,0,103,17/02/2020 11:30,,89350,12/02/2020 23:00,0,95,,,,19/02/2020 17:45,0,263
19/02/2020 17:30,0,103,17/02/2020 11:00,0,89350,12/02/2020 22:00,0,94,,,,19/02/2020 17:30,0,264
19/02/2020 17:15,0,103,17/02/2020 10:30,,89348,12/02/2020 21:00,0,96,,,,19/02/2020 17:15,0,264
19/02/2020 17:00,0,103,17/02/2020 10:00,0,89347,12/02/2020 20:00,0,96,,,,19/02/2020 17:00,0,264
19/02/2020 16:45,0,104,17/02/2020 09:30,,89346,12/02/2020 19:00,0,96,,,,19/02/2020 16:45,0,264
19/02/2020 16:30,0,104,17/02/2020 09:00,0,89345,12/02/2020 18:00,0,94,,,,19/02/2020 16:30,0,264
19/02/2020 16:15,0,104,17/02/2020 08:30,,89345,12/02/2020 17:00,2,92,,,,19/02/2020 16:15,0,264
19/02/2020 16:00,0,104,17/02/2020 08:00,0,89344,12/02/2020 16:00,2,91,,,,19/02/2020 16:00,0,264
19/02/2020 15:45,0,104,17/02/2020 07:30,,89344,12/02/2020 15:00,1,87,,,,19/02/2020 15:45,0,264
19/02/2020 15:30,0,104,17/02/2020 07:00,0,89344,12/02/2020 14:00,8,80,,,,19/02/2020 15:30,0,264
19/02/2020 15:15,0,104,17/02/2020 06:30,,89344,12/02/2020 13:00,0,54,,,,19/02/2020 15:15,0,264
19/02/2020 15:00,0,104,17/02/2020 06:00,0,89343,12/02/2020 12:00,0,68,,,,19/02/2020 15:00,0,264
19/02/2020 14:45,0,104,17/02/2020 05:30,,89344,12/02/2020 11:00,0,96,,,,19/02/2020 14:45,0,264
19/02/2020 14:30,0,104,17/02/2020 05:00,0,89344,12/02/2020 10:00,0,96,,,,19/02/2020 14:30,0,264
19/02/2020 14:15,0,104,17/02/2020 04:30,,89344,12/02/2020 09:00,0,96,,,,19/02/2020 14:15,0,264
19/02/2020 14:00,0,104,17/02/2020 04:00,0,89344,12/02/2020 08:00,0,99,,,,19/02/2020 14:00,0,264
19/02/2020 13:45,0,104,17/02/2020 03:30,,89344,12/02/2020 07:00,0,99,,,,19/02/2020 13:45,0,264
19/02/2020 13:30,0,104,17/02/2020 03:00,0,89344,12/02/2020 06:00,0,100,,,,19/02/2020 13:30,0,264
19/02/2020 13:15,0,104,17/02/2020 02:30,,89344,12/02/2020 05:00,0,101,,,,19/02/2020 13:15,0,264
19/02/2020 13:00,0,104,17/02/2020 02:00,0,89344,12/02/2020 04:00,0,102,,,,19/02/2020 13:00,0,264
19/02/2020 12:45,0,104,17/02/2020 01:30,,89345,12/02/2020 03:00,0,104,,,,19/02/2020 12:45,0,264
19/02/2020 12:30,0,105,17/02/2020 01:00,0,89345,12/02/2020 02:00,0,104,,,,19/02/2020 12:30,0,264
19/02/2020 12:15,0,105,17/02/2020 00:30,,89345,12/02/2020 01:00,0,105,,,,19/02/2020 12:15,0,264
19/02/2020 12:00,0,105,17/02/2020 00:00,,89345,12/02/2020 00:00,0,106,,,,19/02/2020 12:00,0,264
19/02/2020 11:45,0,105,16/02/2020 23:30,,89345,11/02/2020 23:00,0,111,,,,19/02/2020 11:45,0,264
19/02/2020 11:30,0,105,16/02/2020 22:30,,89345,11/02/2020 22:00,0,114,,,,19/02/2020 11:30,0,264
19/02/2020 11:15,0,105,16/02/2020 22:00,0,89345,11/02/2020 21:00,0,114,,,,19/02/2020 11:15,0,264
19/02/2020 11:00,0,106,16/02/2020 21:30,,89345,11/02/2020 20:00,0,119,,,,19/02/2020 11:00,0,264
19/02/2020 10:45,0,106,16/02/2020 21:00,0,89348,11/02/2020 19:00,0,68,,,,19/02/2020 10:45,0,264
19/02/2020 10:30,0,106,16/02/2020 20:30,,89348,11/02/2020 18:00,1,91,,,,19/02/2020 10:30,0,264
19/02/2020 10:15,0,106,16/02/2020 20:00,0,89348,11/02/2020 17:00,2,133,,,,19/02/2020 10:15,0,264
19/02/2020 10:00,0,106,16/02/2020 19:30,,89348,11/02/2020 16:00,1,139,,,,19/02/2020 10:00,0,264
19/02/2020 09:45,0,106,16/02/2020 19:00,0,89348,11/02/2020 15:00,0,136,,,,19/02/2020 09:45,0,264
19/02/2020 09:30,0,106,16/02/2020 18:30,,89348,11/02/2020 14:00,0,141,,,,19/02/2020 09:30,0,264
19/02/2020 09:15,0,106,16/02/2020 18:00,0,89349,11/02/2020 13:00,0,164,,,,19/02/2020 09:15,0,264
19/02/2020 09:00,0,106,16/02/2020 17:30,,89349,11/02/2020 12:00,0,166,,,,19/02/2020 09:00,0,264
19/02/2020 08:45,0,106,16/02/2020 17:00,0,89349,11/02/2020 11:00,2,142,,,,19/02/2020 08:45,0,264
19/02/2020 08:30,0,106,16/02/2020 16:30,,89348,11/02/2020 10:00,3,143,,,,19/02/2020 08:30,0,264
19/02/2020 08:15,0,107,16/02/2020 16:00,0,89345,11/02/2020 09:00,3,146,,,,19/02/2020 08:15,0,265
19/02/2020 08:00,0,107,16/02/2020 15:30,,89344,11/02/2020 08:00,6,160,,,,19/02/2020 08:00,0,264
19/02/2020 07:45,0,107,16/02/2020 15:00,0,89344,11/02/2020 07:00,11,141,,,,19/02/2020 07:45,0,264
19/02/2020 07:30,0,107,16/02/2020 14:30,,89344,11/02/2020 06:00,2,125,,,,19/02/2020 07:30,0,265
19/02/2020 07:15,0,107,16/02/2020 14:00,0,89344,11/02/2020 05:00,3,126,,,,19/02/2020 07:15,0,265
19/02/2020 07:00,0,107,16/02/2020 13:30,,89344,11/02/2020 04:00,0,116,,,,19/02/2020 07:00,0,265
19/02/2020 06:45,0,107,16/02/2020 13:00,0,89344,11/02/2020 03:00,0,114,,,,19/02/2020 06:45,0,265
19/02/2020 06:30,0,107,16/02/2020 12:30,,89344,11/02/2020 02:00,1,111,,,,19/02/2020 06:30,0,265
19/02/2020 06:15,0,107,16/02/2020 12:00,0,89344,11/02/2020 01:00,1,99,,,,19/02/2020 06:15,0,265
19/02/2020 06:00,0,107,16/02/2020 11:30,,89344,11/02/2020 00:00,0,101,,,,19/02/2020 06:00,0,265
19/02/2020 05:45,0,107,16/02/2020 11:00,0,89344,10/02/2020 23:00,0,102,,,,19/02/2020 05:45,0,265
19/02/2020 05:30,0,107,16/02/2020 10:30,,89344,10/02/2020 22:00,0,98,,,,19/02/2020 05:30,0,265
19/02/2020 05:15,0,107,16/02/2020 10:00,0,89344,10/02/2020 21:00,0,100,,,,19/02/2020 05:15,0,265
19/02/2020 05:00,0,107,16/02/2020 09:30,,89344,10/02/2020 20:00,0,92,,,,19/02/2020 05:00,0,265
19/02/2020 04:45,0,107,16/02/2020 09:00,0,89344,10/02/2020 19:00,2,91,,,,19/02/2020 04:45,0,265
19/02/2020 04:30,0,107,16/02/2020 08:30,,89344,10/02/2020 18:00,1,88,,,,19/02/2020 04:30,0,265
19/02/2020 04:15,0,107,16/02/2020 08:00,0,89344,10/02/2020 17:00,12,82,,,,19/02/2020 04:15,0,265
19/02/2020 04:00,0,107,16/02/2020 07:30,,89344,10/02/2020 16:00,0,71,,,,19/02/2020 04:00,0,265
19/02/2020 03:45,0,107,16/02/2020 07:00,0,89344,10/02/2020 15:00,1,69,,,,19/02/2020 03:45,0,265
19/02/2020 03:30,0,107,16/02/2020 06:30,,89344,10/02/2020 14:00,3,64,,,,19/02/2020 03:30,0,266
19/02/2020 03:15,0,107,16/02/2020 06:00,0,89344,10/02/2020 13:00,1,61,,,,19/02/2020 03:15,0,266
19/02/2020 03:00,0,107,16/02/2020 05:30,,89344,10/02/2020 12:00,2,56,,,,19/02/2020 03:00,0,266
19/02/2020 02:45,0,107,16/02/2020 05:00,0,89344,10/02/2020 11:00,1,54,,,,19/02/2020 02:45,0,266
19/02/2020 02:30,0,107,16/02/2020 04:30,,89345,10/02/2020 10:00,0,49,,,,19/02/2020 02:30,0,266
19/02/2020 02:15,0,107,16/02/2020 04:00,0,89345,10/02/2020 09:00,0,46,,,,19/02/2020 02:15,0,266
19/02/2020 02:00,0,107,16/02/2020 03:30,,89345,10/02/2020 08:00,1,46,,,,19/02/2020 02:00,0,266
19/02/2020 01:45,0,107,16/02/2020 03:00,0,89345,10/02/2020 07:00,1,44,,,,19/02/2020 01:45,0,266
19/02/2020 01:30,0,107,16/02/2020 02:30,,89345,10/02/2020 06:00,2,42,,,,19/02/2020 01:30,0.25,267
19/02/2020 01:15,0,107,16/02/2020 02:00,0,89345,10/02/2020 05:00,0,42,,,,19/02/2020 01:15,0,267
19/02/2020 01:00,0,107,16/02/2020 01:30,,89345,10/02/2020 04:00,0,41,,,,19/02/2020 01:00,0,267
19/02/2020 00:45,0,107,16/02/2020 01:00,0,89345,10/02/2020 03:00,0,41,,,,19/02/2020 00:45,0,267
19/02/2020 00:30,0,107,16/02/2020 00:30,,89345,10/02/2020 02:00,0,41,,,,19/02/2020 00:30,0,267
19/02/2020 00:15,0,107,16/02/2020 00:00,0,89346,10/02/2020 01:00,0,41,,,,19/02/2020 00:15,0,267
19/02/2020 00:00,0,107,15/02/2020 23:30,,89346,10/02/2020 00:00,0,41,,,,19/02/2020 00:00,0,267
18/02/2020 23:45,0,107,15/02/2020 23:00,0,89346,09/02/2020 23:00,0,41,,,,18/02/2020 23:45,0,268
18/02/2020 23:30,0,107,15/02/2020 22:30,,89346,09/02/2020 22:00,0,41,,,,18/02/2020 23:30,0,268
18/02/2020 23:15,0,108,15/02/2020 22:00,0,89346,09/02/2020 21:00,0,41,,,,18/02/2020 23:15,0,269
18/02/2020 23:00,0,108,15/02/2020 21:30,,89346,09/02/2020 20:00,0,40,,,,18/02/2020 23:00,0,269
18/02/2020 22:45,0,108,15/02/2020 21:00,0,89346,09/02/2020 19:00,0,41,,,,18/02/2020 22:45,0,269
18/02/2020 22:30,0,108,15/02/2020 20:30,,89346,09/02/2020 18:00,0,41,,,,18/02/2020 22:30,0,270
18/02/2020 22:15,0,108,15/02/2020 20:00,0,89346,09/02/2020 17:00,0,41,,,,18/02/2020 22:15,0,270
18/02/2020 22:00,0,108,15/02/2020 19:30,,89346,09/02/2020 16:00,0,41,,,,18/02/2020 22:00,0,271
18/02/2020 21:45,0,108,15/02/2020 19:00,0,89346,09/02/2020 15:00,0,41,,,,18/02/2020 21:45,0,272
18/02/2020 21:30,0,109,15/02/2020 18:30,,89347,09/02/2020 14:00,0,41,,,,18/02/2020 21:30,0,272
18/02/2020 21:15,0,108,15/02/2020 18:00,0,89347,09/02/2020 13:00,0,41,,,,18/02/2020 21:15,0,271
18/02/2020 21:00,0,109,15/02/2020 17:30,,89347,09/02/2020 12:00,0,41,,,,18/02/2020 21:00,0,268
18/02/2020 20:45,0,109,15/02/2020 17:00,0,89347,09/02/2020 11:00,0,41,,,,18/02/2020 20:45,0,265
18/02/2020 20:30,0,109,15/02/2020 16:30,,89347,09/02/2020 10:00,0,41,,,,18/02/2020 20:30,0.75,265
18/02/2020 20:15,0,109,15/02/2020 16:00,0,89347,09/02/2020 09:00,0,41,,,,18/02/2020 20:15,0,265
18/02/2020 20:00,0,109,15/02/2020 15:30,,89347,09/02/2020 08:00,0,41,,,,18/02/2020 20:00,0,265
18/02/2020 19:45,0,109,15/02/2020 15:00,0,89347,09/02/2020 07:00,0,41,,,,18/02/2020 19:45,0,265
18/02/2020 19:30,0,109,15/02/2020 14:30,,89347,09/02/2020 06:00,0,41,,,,18/02/2020 19:30,0,265
18/02/2020 19:15,0,110,15/02/2020 14:00,0,89347,09/02/2020 05:00,0,41,,,,18/02/2020 19:15,0,265
18/02/2020 19:00,0,110,15/02/2020 13:30,,89347,09/02/2020 04:00,0,41,,,,18/02/2020 19:00,0,265
18/02/2020 18:45,0,111,15/02/2020 13:00,0,89347,09/02/2020 03:00,0,41,,,,18/02/2020 18:45,0,265
18/02/2020 18:30,0,111,15/02/2020 12:30,,89347,09/02/2020 02:00,0,41,,,,18/02/2020 18:30,0,265
18/02/2020 18:15,0,111,15/02/2020 12:00,0,89347,09/02/2020 01:00,0,41,,,,18/02/2020 18:15,0,265
18/02/2020 18:00,0,111,15/02/2020 11:30,,89347,09/02/2020 00:00,0,41,,,,18/02/2020 18:00,0,265
18/02/2020 17:45,0,112,15/02/2020 11:00,0,89347,08/02/2020 23:00,0,42,,,,18/02/2020 17:45,0,265
18/02/2020 17:30,0,112,15/02/2020 10:30,,89347,08/02/2020 22:00,0,42,,,,18/02/2020 17:30,0,266
18/02/2020 17:15,0,112,15/02/2020 10:00,0,89347,08/02/2020 21:00,0,42,,,,18/02/2020 17:15,0,266
18/02/2020 17:00,0,113,15/02/2020 09:30,,89347,08/02/2020 20:00,0,42,,,,18/02/2020 17:00,0,266
18/02/2020 16:45,0,113,15/02/2020 09:00,0,89347,08/02/2020 19:00,0,42,,,,18/02/2020 16:45,0,266
18/02/2020 16:30,0,113,15/02/2020 08:30,,89347,08/02/2020 18:00,2,42,,,,18/02/2020 16:30,0,266
18/02/2020 16:15,0,113,15/02/2020 08:00,0,89347,08/02/2020 17:00,0,43,,,,18/02/2020 16:15,0,266
18/02/2020 16:00,0,114,15/02/2020 07:30,,89347,08/02/2020 16:00,0,43,,,,18/02/2020 16:00,0,266
18/02/2020 15:45,0,114,15/02/2020 07:00,0,89347,08/02/2020 15:00,0,44,,,,18/02/2020 15:45,0,266
18/02/2020 15:30,0,114,15/02/2020 06:30,,89347,08/02/2020 14:00,0,40,,,,18/02/2020 15:30,0,266
18/02/2020 15:15,0,114,15/02/2020 06:00,0,89347,08/02/2020 13:00,0,41,,,,18/02/2020 15:15,0,266
18/02/2020 15:00,0,114,15/02/2020 05:30,,89347,08/02/2020 12:00,0,42,,,,18/02/2020 15:00,0,266
18/02/2020 14:45,0,114,15/02/2020 05:00,0,89347,08/02/2020 11:00,0,42,,,,18/02/2020 14:45,0,266
18/02/2020 14:30,0,114,15/02/2020 04:30,,89347,08/02/2020 10:00,0,42,,,,18/02/2020 14:30,0,266
18/02/2020 14:15,0,114,15/02/2020 04:00,0,89348,08/02/2020 09:00,0,43,,,,18/02/2020 14:15,0,266
18/02/2020 14:00,0,114,15/02/2020 03:30,,89348,08/02/2020 08:00,0,43,,,,18/02/2020 14:00,0,266
18/02/2020 13:45,0,114,15/02/2020 03:00,0,89348,08/02/2020 07:00,0,44,,,,18/02/2020 13:45,0,266
18/02/2020 13:30,0,114,15/02/2020 02:30,,89348,08/02/2020 06:00,0,43,,,,18/02/2020 13:30,0,266
18/02/2020 13:15,0,115,15/02/2020 02:00,0,89348,08/02/2020 05:00,0,45,,,,18/02/2020 13:15,0,266
18/02/2020 13:00,0,114,15/02/2020 01:30,,89348,08/02/2020 04:00,0,44,,,,18/02/2020 13:00,0,266
18/02/2020 12:45,0.2,114,15/02/2020 01:00,0,89348,08/02/2020 03:00,0,45,,,,18/02/2020 12:45,0,266
18/02/2020 12:30,0,114,15/02/2020 00:30,,89348,08/02/2020 02:00,0,45,,,,18/02/2020 12:30,0,266
18/02/2020 12:15,0,114,15/02/2020 00:00,0,89348,08/02/2020 01:00,0,46,,,,18/02/2020 12:15,0,266
18/02/2020 12:00,0,114,14/02/2020 23:30,,89349,08/02/2020 00:00,0,45,,,,18/02/2020 12:00,0,266
18/02/2020 11:45,0,114,14/02/2020 23:00,0,89349,07/02/2020 23:00,0,46,,,,18/02/2020 11:45,0,266
18/02/2020 11:30,0,114,14/02/2020 22:30,,89349,07/02/2020 22:00,0,46,,,,18/02/2020 11:30,0,266
18/02/2020 11:15,0,113,14/02/2020 22:00,0,89349,07/02/2020 21:00,0,46,,,,18/02/2020 11:15,0,266
18/02/2020 11:00,0,113,14/02/2020 21:30,,89349,07/02/2020 20:00,0,46,,,,18/02/2020 11:00,0,266
18/02/2020 10:45,0,113,14/02/2020 21:00,0,89349,07/02/2020 19:00,0,42,,,,18/02/2020 10:45,0,266
18/02/2020 10:30,0,113,14/02/2020 20:30,,89349,07/02/2020 18:00,0,47,,,,18/02/2020 10:30,0,266
18/02/2020 10:15,0,112,14/02/2020 20:00,0,89349,07/02/2020 17:00,0,47,,,,18/02/2020 10:15,0,266
18/02/2020 10:00,0,111,14/02/2020 19:30,,89347,07/02/2020 16:00,0,48,,,,18/02/2020 10:00,0,266
18/02/2020 09:45,0,111,14/02/2020 19:00,0,89345,07/02/2020 15:00,0,49,,,,18/02/2020 09:45,0,266
18/02/2020 09:30,0,110,14/02/2020 18:30,,89346,07/02/2020 14:00,0,64,,,,18/02/2020 09:30,0,266
18/02/2020 09:15,0,110,14/02/2020 18:00,0,89346,07/02/2020 13:00,0,26,,,,18/02/2020 09:15,0,266
18/02/2020 09:00,0,109,14/02/2020 17:30,,89346,07/02/2020 12:00,0,49,,,,18/02/2020 09:00,0,266
18/02/2020 08:45,0,109,14/02/2020 17:00,0,89346,07/02/2020 11:00,0,53,,,,18/02/2020 08:45,0,266
18/02/2020 08:30,0,108,14/02/2020 16:30,,89347,07/02/2020 10:00,0,50,,,,18/02/2020 08:30,0,266
18/02/2020 08:15,0,109,14/02/2020 16:00,0,89347,07/02/2020 09:00,0,50,,,,18/02/2020 08:15,0,266
18/02/2020 08:00,0,108,14/02/2020 15:30,,89347,07/02/2020 08:00,0,51,,,,18/02/2020 08:00,0,266
18/02/2020 07:45,0,108,14/02/2020 15:00,0,89347,07/02/2020 07:00,0,52,,,,18/02/2020 07:45,0,266
18/02/2020 07:30,0,108,14/02/2020 14:30,,89347,07/02/2020 06:00,0,52,,,,18/02/2020 07:30,0,266
18/02/2020 07:15,0,108,14/02/2020 14:00,0,89348,07/02/2020 05:00,0,53,,,,18/02/2020 07:15,0,267
18/02/2020 07:00,0,108,14/02/2020 13:30,,89348,07/02/2020 04:00,0,53,,,,18/02/2020 07:00,0,267
18/02/2020 06:45,0,108,14/02/2020 13:00,0,89348,07/02/2020 03:00,0,54,,,,18/02/2020 06:45,0,266
18/02/2020 06:30,0,108,14/02/2020 12:30,,89349,07/02/2020 02:00,0,53,,,,18/02/2020 06:30,0,267
18/02/2020 06:15,0,108,14/02/2020 12:00,0,89348,07/02/2020 01:00,0,52,,,,18/02/2020 06:15,0,267
18/02/2020 06:00,0,107,14/02/2020 11:30,,89344,07/02/2020 00:00,0,53,,,,18/02/2020 06:00,0,267
18/02/2020 05:45,0,107,14/02/2020 11:00,0,89343,06/02/2020 23:00,0,52,,,,18/02/2020 05:45,0,267
18/02/2020 05:30,0,107,14/02/2020 10:30,,89346,06/02/2020 22:00,0,53,,,,18/02/2020 05:30,0,267
18/02/2020 05:15,0,106,14/02/2020 10:00,0,89345,06/02/2020 21:00,0,54,,,,18/02/2020 05:15,0,267
18/02/2020 05:00,0,107,14/02/2020 09:30,,89343,06/02/2020 20:00,0,51,,,,18/02/2020 05:00,0,267
18/02/2020 04:45,0,106,14/02/2020 09:00,0,89343,06/02/2020 19:00,0,54,,,,18/02/2020 04:45,0,267
18/02/2020 04:30,0,106,14/02/2020 08:30,,89343,06/02/2020 18:00,0,54,,,,18/02/2020 04:30,0,267
18/02/2020 04:15,0,106,14/02/2020 08:00,0,89343,06/02/2020 17:00,0,54,,,,18/02/2020 04:15,0,267
18/02/2020 04:00,0,106,14/02/2020 07:30,,89343,06/02/2020 16:00,0,55,,,,18/02/2020 04:00,0,267
18/02/2020 03:45,0,107,14/02/2020 07:00,0,89343,06/02/2020 15:00,0,56,,,,18/02/2020 03:45,0,267
18/02/2020 03:30,0,107,14/02/2020 06:30,,89344,06/02/2020 14:00,0,57,,,,18/02/2020 03:30,0,267
18/02/2020 03:15,0,107,14/02/2020 06:00,0,89344,06/02/2020 13:00,0,59,,,,18/02/2020 03:15,0,266
18/02/2020 03:00,0,107,14/02/2020 05:30,,89344,06/02/2020 12:00,0,61,,,,18/02/2020 03:00,0,266
18/02/2020 02:45,0,107,14/02/2020 05:00,0,89345,06/02/2020 11:00,0,64,,,,18/02/2020 02:45,0,266
18/02/2020 02:30,0,107,14/02/2020 04:30,,89345,06/02/2020 10:00,0,61,,,,18/02/2020 02:30,0.25,266
18/02/2020 02:15,0,106,14/02/2020 04:00,0,89345,06/02/2020 09:00,0,61,,,,18/02/2020 02:15,0,266
18/02/2020 02:00,0,106,14/02/2020 03:30,,89345,06/02/2020 08:00,0,59,,,,18/02/2020 02:00,0,266
18/02/2020 01:45,0,106,14/02/2020 03:00,0,89344,06/02/2020 07:00,0,57,,,,18/02/2020 01:45,0,266
18/02/2020 01:30,0,106,14/02/2020 02:30,,89344,06/02/2020 06:00,0,58,,,,18/02/2020 01:30,0,266
18/02/2020 01:15,0,106,14/02/2020 02:00,0,89344,06/02/2020 05:00,0,61,,,,18/02/2020 01:15,0,266
18/02/2020 01:00,0,106,14/02/2020 01:30,,89344,06/02/2020 04:00,1,62,,,,18/02/2020 01:00,0,266
18/02/2020 00:45,0,106,14/02/2020 01:00,,89344,06/02/2020 03:00,1,59,,,,18/02/2020 00:45,0,266
18/02/2020 00:30,0,107,14/02/2020 00:30,,89345,06/02/2020 02:00,0,64,,,,18/02/2020 00:30,0,266
18/02/2020 00:15,0,107,13/02/2020 23:30,,89345,06/02/2020 01:00,3,80,,,,18/02/2020 00:15,0,266
18/02/2020 00:00,0,107,13/02/2020 23:00,0,89346,06/02/2020 00:00,5,47,,,,18/02/2020 00:00,0,266
17/02/2020 23:45,0,108,13/02/2020 22:30,,89346,05/02/2020 23:00,0,44,,,,17/02/2020 23:45,0,266
17/02/2020 23:30,0,108,13/02/2020 22:00,0,89347,05/02/2020 22:00,0,45,,,,17/02/2020 23:30,0,266
17/02/2020 23:15,0,108,13/02/2020 21:30,,89347,05/02/2020 21:00,0,45,,,,17/02/2020 23:15,0,266
17/02/2020 23:00,0,108,13/02/2020 21:00,0,89347,05/02/2020 20:00,0,42,,,,17/02/2020 23:00,0,266
17/02/2020 22:45,0,109,13/02/2020 20:30,,89347,05/02/2020 19:00,0,46,,,,17/02/2020 22:45,0,267
17/02/2020 22:30,0,109,13/02/2020 20:00,0,89345,05/02/2020 18:00,0,47,,,,17/02/2020 22:30,0,267
17/02/2020 22:15,0,109,13/02/2020 19:30,,89341,05/02/2020 17:00,0,47,,,,17/02/2020 22:15,0,267
17/02/2020 22:00,0,109,13/02/2020 19:00,0,89338,05/02/2020 16:00,0,48,,,,17/02/2020 22:00,0,267
17/02/2020 21:45,0,109,13/02/2020 18:30,,89337,05/02/2020 15:00,0,49,,,,17/02/2020 21:45,0,267
17/02/2020 21:30,0,109,13/02/2020 18:00,0,89338,05/02/2020 14:00,0,49,,,,17/02/2020 21:30,0,267
17/02/2020 21:15,0,109,13/02/2020 17:30,,89339,05/02/2020 13:00,0,51,,,,17/02/2020 21:15,0,268
17/02/2020 21:00,0,109,13/02/2020 17:00,0,89339,05/02/2020 12:00,0,52,,,,17/02/2020 21:00,0,268
17/02/2020 20:45,0,109,13/02/2020 16:30,,89341,05/02/2020 11:00,0,56,,,,17/02/2020 20:45,0,268
17/02/2020 20:30,0,109,13/02/2020 16:00,0,89342,05/02/2020 10:00,0,54,,,,17/02/2020 20:30,0,268
17/02/2020 20:15,0,109,13/02/2020 15:30,,89342,05/02/2020 09:00,0,56,,,,17/02/2020 20:15,0,268
17/02/2020 20:00,0,109,13/02/2020 15:00,0,89343,05/02/2020 08:00,0,57,,,,17/02/2020 20:00,0,268
17/02/2020 19:45,0,110,13/02/2020 14:30,,89343,05/02/2020 07:00,0,59,,,,17/02/2020 19:45,0,268
17/02/2020 19:30,0,110,13/02/2020 14:00,0,89343,05/02/2020 06:00,0,61,,,,17/02/2020 19:30,0,269
17/02/2020 19:15,0,110,13/02/2020 13:30,,89458,05/02/2020 05:00,0,59,,,,17/02/2020 19:15,0,269
17/02/2020 19:00,0,111,13/02/2020 13:00,0,89475,05/02/2020 04:00,0,59,,,,17/02/2020 19:00,0,269
17/02/2020 18:45,0,111,13/02/2020 12:30,,89475,05/02/2020 03:00,0,59,,,,17/02/2020 18:45,0,269
17/02/2020 18:30,0,112,13/02/2020 12:00,0,89476,05/02/2020 02:00,0,57,,,,17/02/2020 18:30,0,269
17/02/2020 18:15,0,112,13/02/2020 11:30,,89476,05/02/2020 01:00,0,55,,,,17/02/2020 18:15,0,269
17/02/2020 18:00,0,113,13/02/2020 11:00,0,89477,05/02/2020 00:00,0,46,,,,17/02/2020 18:00,0,269
17/02/2020 17:45,0,113,13/02/2020 10:40,,89479,04/02/2020 23:00,0,51,,,,17/02/2020 17:45,0,270
17/02/2020 17:30,0,114,13/02/2020 10:00,0,89479,04/02/2020 22:00,3,45,,,,17/02/2020 17:30,0,270
17/02/2020 17:15,0,114,13/02/2020 09:40,,89480,04/02/2020 21:00,8,43,,,,17/02/2020 17:15,0,270
17/02/2020 17:00,0,115,13/02/2020 09:00,0,89480,04/02/2020 20:00,0,39,,,,17/02/2020 17:00,0,270
17/02/2020 16:45,0,115,13/02/2020 08:30,,89481,04/02/2020 19:00,0,44,,,,17/02/2020 16:45,0,270
17/02/2020 16:30,0,116,13/02/2020 08:00,0,89482,04/02/2020 18:00,0,44,,,,17/02/2020 16:30,0,270
17/02/2020 16:15,0,117,13/02/2020 07:30,,89482,04/02/2020 17:00,0,44,,,,17/02/2020 16:15,0,270
17/02/2020 16:00,0,116,13/02/2020 07:00,0,89483,04/02/2020 16:00,0,44,,,,17/02/2020 16:00,0,271
17/02/2020 15:45,0,117,13/02/2020 06:30,,89484,04/02/2020 15:00,0,46,,,,17/02/2020 15:45,0,271
17/02/2020 15:30,0,117,13/02/2020 06:00,0,89485,04/02/2020 14:00,0,45,,,,17/02/2020 15:30,0,271
17/02/2020 15:15,0,117,13/02/2020 05:30,,89486,04/02/2020 13:00,0,46,,,,17/02/2020 15:15,0,271
17/02/2020 15:00,0,117,13/02/2020 05:00,0,89487,04/02/2020 12:00,0,49,,,,17/02/2020 15:00,0,271
17/02/2020 14:45,0,117,13/02/2020 04:30,,89488,04/02/2020 11:00,0,46,,,,17/02/2020 14:45,0,271
17/02/2020 14:30,0,117,13/02/2020 04:00,0,89489,04/02/2020 10:00,0,46,,,,17/02/2020 14:30,0,271
17/02/2020 14:15,0,117,13/02/2020 03:30,,89490,04/02/2020 09:00,0,47,,,,17/02/2020 14:15,0,272
17/02/2020 14:00,0,117,13/02/2020 03:00,0,89491,04/02/2020 08:00,0,48,,,,17/02/2020 14:00,0,272
17/02/2020 13:45,0,117,13/02/2020 02:30,,89491,04/02/2020 07:00,0,49,,,,17/02/2020 13:45,0,272
17/02/2020 13:30,0,118,13/02/2020 02:00,0,89490,04/02/2020 06:00,0,50,,,,17/02/2020 13:30,0,272
17/02/2020 13:15,0,118,13/02/2020 01:30,,89490,04/02/2020 05:00,0,51,,,,17/02/2020 13:15,0,272
17/02/2020 13:00,0,118,13/02/2020 01:00,0,89490,04/02/2020 04:00,0,53,,,,17/02/2020 13:00,0,272
17/02/2020 12:45,0,118,13/02/2020 00:30,,89490,04/02/2020 03:00,0,54,,,,17/02/2020 12:45,0,273
17/02/2020 12:30,0,118,13/02/2020 00:00,0,89489,04/02/2020 02:00,0,57,,,,17/02/2020 12:30,0,273
17/02/2020 12:15,0,118,12/02/2020 23:30,,89489,04/02/2020 01:00,0,59,,,,17/02/2020 12:15,0,273
17/02/2020 12:00,0,118,12/02/2020 23:00,0,89488,04/02/2020 00:00,3,50,,,,17/02/2020 12:00,0,273
17/02/2020 11:45,0,117,12/02/2020 22:30,,89488,03/02/2020 23:00,15,52,,,,17/02/2020 11:45,0,274
